task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
53	48/93c81d	3871370	NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T0_REP2_T1)	COMPLETED	0	2023-06-15 21:10:27.295	2.1s	0ms	129.1%	6.6 MB	220.7 MB	8.4 MB	5.4 KB
56	1a/ba0239	3871703	NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T15_REP2_T1)	COMPLETED	0	2023-06-15 21:10:27.389	2.1s	0ms	80.7%	3.1 MB	5.4 MB	127 KB	5.2 KB
52	22/5bd0f9	3871354	NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T0_REP2_T1)	COMPLETED	0	2023-06-15 21:10:27.290	2.5s	0ms	142.1%	7.1 MB	222.2 MB	8.4 MB	71.1 KB
55	1d/7c915c	3871720	NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T15_REP2_T1)	COMPLETED	0	2023-06-15 21:10:27.394	2.7s	0ms	121.8%	6.7 MB	220.7 MB	8.8 MB	5.4 KB
57	a1/8a1179	3871730	NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T15_REP2_T1)	COMPLETED	0	2023-06-15 21:10:27.397	2.7s	0ms	139.1%	7.1 MB	222 MB	8.8 MB	65.1 KB
59	01/593486	3872557	NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T15_REP1_T1)	COMPLETED	0	2023-06-15 21:10:27.734	2.9s	1s	132.6%	7.1 MB	222.2 MB	8.8 MB	65.9 KB
60	e8/cf2e88	3872546	NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T15_REP1_T1)	COMPLETED	0	2023-06-15 21:10:27.732	3.1s	0ms	136.4%	6.6 MB	220.7 MB	8.8 MB	5.4 KB
58	d1/d3581a	3872535	NFCORE_CHIPSEQ:CHIPSEQ:ALIGN_BWA_MEM:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T15_REP1_T1)	COMPLETED	0	2023-06-15 21:10:27.728	3.1s	0ms	85.7%	3.2 MB	5.4 MB	126.9 KB	5.2 KB
46	bc/39d622	3870065	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:26.003	5.4s	1s	182.7%	12.2 MB	36.1 MB	13.3 MB	860 B
50	17/11cfb8	3870075	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:26.007	5.6s	1s	168.7%	12.2 MB	36.1 MB	13.3 MB	860 B
49	dc/17fef3	3870101	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:26.013	5.8s	2s	186.5%	12.1 MB	36.1 MB	13.3 MB	860 B
47	d2/ca7d30	3870054	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:10:25.998	5.9s	1s	172.7%	15.4 MB	41.5 MB	13.3 MB	860 B
48	6e/c39d03	3870086	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:10:26.010	6s	1s	180.0%	15.5 MB	41.5 MB	13.3 MB	860 B
51	75/5f64a4	3870115	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_MERGESAMFILES (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:26.015	6.1s	1s	180.4%	15.4 MB	41.5 MB	13.3 MB	860 B
62	e3/7103fc	3879876	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:31.658	11.7s	8s	170.6%	2.4 GB	8.9 GB	45 MB	9.6 MB
63	0f/f5ac91	3879939	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:31.822	11.6s	8s	171.3%	2.3 GB	8.9 GB	44.1 MB	9.2 MB
61	6c/b2dd2e	3879785	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:31.440	12.1s	8s	166.6%	2.3 GB	8.9 GB	48 MB	11.1 MB
66	f0/31cc9e	3880083	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:32.088	11.7s	8s	166.3%	2.3 GB	8.9 GB	45.1 MB	9.6 MB
65	32/09620c	3880034	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:10:31.987	11.9s	8s	168.9%	2.3 GB	8.9 GB	44.5 MB	9.3 MB
64	0c/4c74cb	3879984	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:PICARD_MARKDUPLICATES (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:10:31.913	12s	8s	168.5%	2.3 GB	8.9 GB	48.2 MB	11.2 MB
67	da/9945b5	3890176	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:43.332	1.5s	0ms	116.5%	6.4 MB	220.7 MB	9 MB	15.2 KB
68	af/4ca54e	3890238	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:43.393	2s	0ms	138.3%	6.6 MB	220.7 MB	8.6 MB	16.2 KB
69	b3/8e329d	3890330	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:43.520	1.9s	0ms	131.6%	6.6 MB	220.7 MB	10.6 MB	15 KB
70	a8/943dcf	3890392	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:43.775	2.3s	0ms	123.9%	6.6 MB	220.7 MB	9.1 MB	15.4 KB
72	c8/778727	3890485	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:10:43.959	2.2s	0ms	131.1%	6.5 MB	220.7 MB	10.6 MB	15.1 KB
71	64/2949cb	3890442	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:SAMTOOLS_INDEX (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:10:43.876	2.4s	0ms	124.8%	6.6 MB	220.7 MB	8.7 MB	14.8 KB
76	a1/00805b	3891179	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:44.856	1.9s	0ms	119.6%	3.2 MB	5.4 MB	139.8 KB	5.2 KB
74	f0/898287	3891174	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:44.852	2s	1s	142.1%	7.2 MB	222 MB	9 MB	65.9 KB
73	23/a1fce7	3891184	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:44.859	2.3s	0ms	121.2%	6.6 MB	220.7 MB	9 MB	5.3 KB
77	70/6aaac0	3891619	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:45.370	2.3s	0ms	113.3%	3.1 MB	5.4 MB	139.8 KB	5.2 KB
79	08/d419d1	3891670	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:45.381	2.7s	0ms	135.9%	6.6 MB	220.7 MB	8.6 MB	5.4 KB
80	9d/6d74b7	3891655	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:45.378	3s	0ms	144.7%	7.1 MB	222 MB	8.6 MB	71.1 KB
84	c3/ab28dc	3891855	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:45.467	3.6s	0ms	102.1%	3.1 MB	5.4 MB	138.5 KB	5.2 KB
81	91/fe4a7b	3891860	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:45.471	3.7s	0ms	134.8%	6.7 MB	220.7 MB	10.6 MB	5.3 KB
75	93/f74f6e	3891232	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_FILTER (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:44.873	4.3s	2s	146.2%	11.6 MB	20.3 MB	15 MB	11.7 MB
78	59/72fcf5	3891642	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_FILTER (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:45.375	4.4s	2s	146.5%	11.5 MB	20.3 MB	12.9 MB	8.5 MB
83	f3/f4dc2b	3891866	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:45.474	4.4s	0ms	132.9%	7.1 MB	222 MB	10.6 MB	43.1 KB
86	15/fd447f	3892379	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:46.068	4.4s	0ms	139.5%	6.6 MB	220.7 MB	9.1 MB	5.3 KB
88	1a/2d3674	3892377	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:46.065	4.7s	1s	139.6%	7.3 MB	222.2 MB	9.1 MB	65.1 KB
87	1a/f80570	3892577	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:46.311	4.8s	0ms	125.5%	3.1 MB	5.4 MB	139.8 KB	5.2 KB
90	74/7cf08e	3892971	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:10:46.757	4.8s	1s	99.0%	3.1 MB	5.4 MB	138.3 KB	5.2 KB
92	9c/aec6fd	3893322	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:10:47.198	4.6s	0ms	115.7%	6.7 MB	220.7 MB	10.6 MB	5.3 KB
89	d1/30c5ea	3893687	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:10:47.648	4.9s	0ms	144.6%	7.2 MB	222.2 MB	10.6 MB	43.1 KB
95	6a/606205	3894066	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:10:48.100	4.6s	0ms	103.2%	3.1 MB	5.4 MB	137.7 KB	5.2 KB
85	79/8e99f8	3892460	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_FILTER (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:46.173	6.6s	2s	146.5%	11.6 MB	20.3 MB	15.1 MB	11.8 MB
82	2a/33067e	3891877	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_FILTER (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:45.477	7.5s	3s	142.8%	11.8 MB	20.3 MB	19.4 MB	17.5 MB
93	ea/9fa1f1	3894221	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:10:48.355	4.8s	1s	143.2%	7.3 MB	222 MB	8.7 MB	66.7 KB
96	bb/850b2f	3894719	NFCORE_CHIPSEQ:CHIPSEQ:MARK_DUPLICATES_PICARD:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:10:49.035	4.1s	0ms	135.1%	6.7 MB	220.7 MB	8.7 MB	5.3 KB
91	6e/e9cf09	3893052	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_FILTER (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:10:46.865	7.1s	2s	144.2%	11.6 MB	20.3 MB	19.7 MB	18 MB
94	5b/2ecaae	3894880	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_FILTER (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:10:49.131	5.8s	1s	141.3%	11.6 MB	20.3 MB	13.7 MB	9.8 MB
97	03/1dfce5	3894941	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:49.234	5.9s	1s	123.5%	21.4 MB	1.7 GB	13.6 MB	13.5 MB
98	23/4d847b	3895388	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:49.788	5.4s	1s	126.3%	28.1 MB	1.8 GB	10.1 MB	9.6 MB
99	5d/d77637	3897699	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:52.767	2.7s	2s	133.1%	31.7 MB	1.8 GB	13.6 MB	13.4 MB
100	88/7a6ad5	3897746	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:52.962	3.2s	2s	145.5%	34.7 MB	1.7 GB	19.1 MB	18.7 MB
104	3f/b6ffda	3899336	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:55.214	1.3s	1s	180.0%	29.9 MB	1.7 GB	4.9 MB	4.1 MB
103	3a/b92151	3899275	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:55.136	1.4s	1s	173.0%	29.1 MB	1.7 GB	6.8 MB	5.8 MB
101	d1/7fb7a1	3898485	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:10:53.952	2.8s	2s	146.7%	22.1 MB	1.8 GB	19.6 MB	19.3 MB
105	f8/dca4d4	3899582	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:55.522	1.4s	0ms	171.4%	22.7 MB	1.7 GB	6.8 MB	5.8 MB
102	32/7f0c7e	3899081	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_REMOVE_ORPHANS (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:10:54.981	2.2s	1s	133.5%	30 MB	1.8 GB	11.4 MB	11.1 MB
109	19/14f84f	3900342	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:56.572	1.4s	0ms	144.1%	6.6 MB	220.7 MB	4.3 MB	16.3 KB
106	55/f60394	3900164	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:56.160	2.3s	0ms	175.4%	31.6 MB	1.7 GB	9.5 MB	8.8 MB
110	77/c2a8fa	3900392	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:56.597	2.5s	0ms	128.0%	6.6 MB	220.7 MB	5.9 MB	15.4 KB
113	35/ec6509	3900576	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:10:56.806	2.8s	1s	186.0%	28.3 MB	1.7 GB	9.7 MB	9.1 MB
114	be/ade9c5	3900665	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:56.930	3.3s	0ms	122.2%	6.6 MB	220.7 MB	5.9 MB	15.4 KB
120	d8/517eb9	3901568	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:58.011	2.3s	0ms	116.6%	6.7 MB	220.7 MB	4.3 MB	5.4 KB
117	aa/669562	3900851	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_SORT (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:10:57.160	3.4s	0ms	184.5%	37.6 MB	1.9 GB	5.6 MB	4.8 MB
118	19/718452	3901563	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:58.009	2.9s	0ms	128.9%	7 MB	222 MB	4.3 MB	64.5 KB
119	42/fe052d	3901562	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:58.006	3.2s	0ms	104.1%	3.1 MB	5.4 MB	128.2 KB	5.2 KB
122	24/111056	3901982	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:58.498	2.8s	0ms	142.2%	6.6 MB	220.7 MB	8.9 MB	15 KB
125	5a/f25b1c	3903724	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:59.126	3.1s	0ms	54.9%	3.1 MB	5.4 MB	127.3 KB	5.2 KB
107	ff/9f80de	3900343	NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:56.576	6.5s	4s	48.6%	99.2 MB	1.3 GB	41.3 MB	28.7 MB
126	1f/f0d21a	3904307	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:59.572	3.6s	1s	92.3%	7.2 MB	222.2 MB	5.9 MB	60.8 KB
124	51/3019bb	3905724	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:11:00.262	3.1s	0ms	78.0%	6.6 MB	220.7 MB	5.9 MB	5.4 KB
129	b0/c62177	3906177	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_INPUT_REP2)	COMPLETED	0	2023-06-15 21:11:00.591	2.9s	0ms	78.9%	6.6 MB	220.7 MB	9.2 MB	15.2 KB
111	fc/6d9e5b	3900377	NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_T15_REP1)	COMPLETED	0	2023-06-15 21:10:56.593	7.4s	4s	45.4%	110.1 MB	1.3 GB	55.3 MB	41.1 MB
131	dd/c020d3	3907007	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:11:01.181	3.5s	0ms	101.5%	7.3 MB	222.2 MB	5.9 MB	61.6 KB
130	b2/2bd5b5	3907169	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:11:01.301	3.5s	0ms	45.1%	3.1 MB	5.4 MB	127.3 KB	5.2 KB
115	0e/c655c9	3900667	NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:10:56.935	8s	4s	46.0%	110.7 MB	1.3 GB	55.4 MB	41.2 MB
132	65/b619fd	3908991	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_T15_REP2)	COMPLETED	0	2023-06-15 21:11:02.202	3.1s	0ms	86.1%	6.5 MB	220.7 MB	5.9 MB	5.4 KB
135	cb/945f44	3910075	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:SAMTOOLS_INDEX (SPT5_T0_REP1)	COMPLETED	0	2023-06-15 21:11:03.204	3s	0ms	58.2%	6.6 MB	220.7 MB	4.9 MB	14.8 KB
133	2a/7645c7	3909681	NFCORE_CHIPSEQ:CHIPSEQ:BEDTOOLS_GENOMECOV (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:11:03.032	3.5s	0ms	107.3%	16.5 MB	45.7 MB	5.7 MB	3 MB
137	a4/b3bd11	3911377	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_STATS (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:11:03.997	3.4s	1s	86.8%	7 MB	222.2 MB	8.9 MB	42.5 KB
139	82/01bd1b	3912481	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_IDXSTATS (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:11:04.705	2.7s	0ms	30.2%	3.1 MB	5.4 MB	126.9 KB	5.2 KB
138	35/f5bf66	3912630	NFCORE_CHIPSEQ:CHIPSEQ:FILTER_BAM_BAMTOOLS:BAM_SORT_SAMTOOLS:BAM_STATS_SAMTOOLS:SAMTOOLS_FLAGSTAT (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:11:04.910	2.7s	0ms	48.5%	6.5 MB	220.7 MB	8.9 MB	5.4 KB
121	94/a44736	3901994	NFCORE_CHIPSEQ:CHIPSEQ:PHANTOMPEAKQUALTOOLS (SPT5_INPUT_REP1)	COMPLETED	0	2023-06-15 21:10:58.501	9.9s	6s	41.9%	112.7 MB	1.3 GB	77.6 MB	60.4 MB
108	99/c4e937	3900475	NFCORE_CHIPSEQ:CHIPSEQ:PICARD_COLLECTMULTIPLEMETRICS (SPT5_T0_REP2)	COMPLETED	0	2023-06-15 21:10:56.705	12.3s	8s	183.1%	259.4 MB	13.1 GB	79.3 MB	836.5 KB
