nodeConfig,build-linux-kernel1,fio2,fio3,fio4,fio5,fio6,fio7,fio8,fio9,iperf10,iperf11,iperf12,iperf13,john-the-ripper14,john-the-ripper15,ramspeed16,ramspeed17,ramspeed18,ramspeed19,ramspeed20,ramspeed21,ramspeed22,ramspeed23,ramspeed24,ramspeed25,stream26,stream27,stream28,stream29,taskName,wfName,pCpu,cpus,rss,vmem,rchar,wchar,syscr,syscw,realtime,rank
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,BIGWIG,nfcore/chipseq:1.2.2,121.90333302815755,2,20165563.733333333333,36724189.866666666667,18283031.066666666667,7072912.033333333333,49528,102986.666666666667,1284.3666666666666667,26
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,BIGWIG,nfcore/chipseq:1.2.2,119.18333384195964,2,19444940.8,43267959.466666666667,18284554.166666666667,7072915.866666666667,42731.166666666667,102986.666666666667,1297.7666666666666667,27
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,bismark_align,nfcore/methylseq:1.6.1,69.61999918619792,2,74390186.666666666667,474210030.93333333,169587583.86666667,126151114.26666667,16319.533333333333,12758,9817.6,1
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,bismark_align,nfcore/methylseq:1.6.1,71.68000081380208,2,73946999.466666666667,474214126.93333333,169587321.6,126151113.4,16322.4,12758,10027.6,2
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,bismark_align,nfcore/methylseq:1.6.1,76.55333251953125,2,73804185.6,474196104.53333333,169587188.33333333,126151112.4,16302.6,12758,10394.7333333333333333,3
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,bismark_align,nfcore/methylseq:1.6.1,73.52666625976562,2,74375168,474215492.26666667,169587583.46666667,126151114.86666667,16302.333333333333,12758,10401.6666666666666667,4
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,bismark_align,nfcore/methylseq:1.6.1,72.53333282470703,2,73927338.666666666667,474216584.53333333,169587589.53333333,126151116.2,16304.666666666667,12758,10482.6,5
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,bismark_align,nfcore/methylseq:1.6.1,76.93999938964843,2,74324104.533333333333,474219042.13333333,169587332.6,126151115.33333333,16316.2,12758,10772.733333333333,6
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,bismark_align,nfcore/methylseq:1.6.1,76.85333302815755,2,73715712,474232968.53333333,169587324.66666667,126151114.26666667,16300.666666666667,12758,10969.533333333333,7
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,bismark_align,nfcore/methylseq:1.6.1,80.7999994913737,2,73859345.066666666667,474210577.06666667,169587197.2,126151114.06666667,16346.8,12758,11062.933333333333,8
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,bismark_align,nfcore/methylseq:1.6.1,78.03999989827474,2,74264849.066666666667,474219588.26666667,169587602.53333333,126151117.6,16298.266666666667,12758,11457.466666666667,9
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,bismark_align,nfcore/methylseq:1.6.1,79.1,2,74115754.666666666667,474212488.53333333,169587333.86666667,126151115.73333333,16297.333333333333,12758,11547.066666666667,10
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,bismark_align,nfcore/methylseq:1.6.1,82.34000040690104,2,74411212.8,474199108.26666667,169587602.4,126151115.2,16315.066666666667,12758,12098.133333333333,11
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,bismark_align,nfcore/methylseq:1.6.1,82.74666697184244,2,74511155.2,474229145.6,169587589.66666667,126151116.6,16302.533333333333,12758,12143.6,12
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,bismark_align,nfcore/methylseq:1.6.1,83.16000010172526,2,74505693.866666666667,474232968.53333333,169587595,126151117.2,16305.666666666667,12758,12232.866666666667,13
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,bismark_align,nfcore/methylseq:1.6.1,85.83333384195963,2,74360695.466666666667,474216311.46666667,169587331.46666667,126151114.93333333,16346.4,12758,12551.6,14
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,bismark_align,nfcore/methylseq:1.6.1,86.67999877929688,2,73692228.266666666667,474196650.66666667,169587329.86666667,126151115.93333333,16333,12758,12733.133333333333,15
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,bismark_align,nfcore/methylseq:1.6.1,86.95333455403646,2,74271402.666666666667,474208392.53333333,169587326.2,126151115.93333333,16305.2,12758,12835.333333333333,16
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,bismark_align,nfcore/methylseq:1.6.1,89.68000030517578,2,73865352.533333333333,474221499.73333333,169587200.26666667,126151115.73333333,16376.6,12758,12930.333333333333,17
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,bismark_align,nfcore/methylseq:1.6.1,89.23999989827475,2,73801454.933333333333,474217130.66666667,169587197.86666667,126151115.13333333,16317.4,12758,12938.066666666667,18
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,bismark_align,nfcore/methylseq:1.6.1,92.61333363850912,2,74397286.4,474199108.26666667,169588720.33333333,126151118.93333333,16301.6,12758,15278.933333333333,19
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,bismark_align,nfcore/methylseq:1.6.1,92.27333272298178,2,74727697.066666666667,474209484.8,169587607.8,126151118.26666667,16298.333333333333,12758,15322.733333333333,20
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,bismark_align,nfcore/methylseq:1.6.1,92.46666564941407,2,74786952.533333333333,474205934.93333333,169587597.46666667,126151117.26666667,16298.466666666667,12758,15365.333333333333,21
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,bismark_align,nfcore/methylseq:1.6.1,96.4999994913737,2,74084352,474227234.13333333,169587197.66666667,126151115,16329.466666666667,12758,15704.533333333333,22
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,bismark_align,nfcore/methylseq:1.6.1,96.2999989827474,2,74131046.4,474221772.8,169587197.06666667,126151115.2,16374.8,12758,15743.2,23
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,bismark_align,nfcore/methylseq:1.6.1,94.51333312988281,2,74029192.533333333333,474204296.53333333,169587336.13333333,126151117,16304.933333333333,12758,15787.866666666667,24
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,bismark_align,nfcore/methylseq:1.6.1,95.0933339436849,2,74704486.4,474203204.26666667,169587334,126151116.86666667,16305.066666666667,12758,15873.066666666667,25
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,bismark_align,nfcore/methylseq:1.6.1,97.30666656494141,2,74269218.133333333333,474206481.06666667,169588430,126151118.2,16300.333333333333,12758,16432.466666666667,26
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,bismark_align,nfcore/methylseq:1.6.1,99.78000030517578,2,73924881.066666666667,474192281.6,169588269,126151117.53333333,16413.066666666667,12758,16482,27
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,bismark_methXtract,nfcore/methylseq:1.6.1,1.306666652361552,2,27658649.6,47627468.8,2037711.4,1080692.666666666667,3029,3196.0666666666666667,11118.933333333333,1
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,bismark_methXtract,nfcore/methylseq:1.6.1,1.3133332967758178,2,27489894.4,47615180.8,2035309.866666666667,1066764.866666666667,2796.3333333333333333,3192.6666666666666667,11126,2
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,bismark_methXtract,nfcore/methylseq:1.6.1,1.4666666587193806,2,27385582.933333333333,47625830.4,2036124,1068405.666666666667,3358,3193.5333333333333333,11127.733333333333,3
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,bismark_methXtract,nfcore/methylseq:1.6.1,1.306666620572408,2,27464226.133333333333,47620096,2035177,1067583.066666666667,2917.1333333333333333,3191.8,11127.8,4
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,bismark_methXtract,nfcore/methylseq:1.6.1,1.3799999713897706,2,27728554.666666666667,47614907.733333333333,2035867.466666666667,1067585.466666666667,3081.8,3193.3333333333333333,11128.266666666667,5
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,bismark_methXtract,nfcore/methylseq:1.6.1,1.399999976158142,2,27668206.933333333333,47618184.533333333333,2035572.4,1068950.6,3087,3193.0666666666666667,11128.8,6
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,bismark_methXtract,nfcore/methylseq:1.6.1,1.6200000127156575,2,27607859.2,47616819.2,2037228.666666666667,1068406.466666666667,3004.2666666666666667,3193.0666666666666667,11135.733333333333,7
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,bismark_methXtract,nfcore/methylseq:1.6.1,1.3399999618530274,2,27398690.133333333333,47612723.2,2035184.866666666667,1060757.2,3025.6666666666666667,3190.7333333333333333,11136.666666666667,8
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,bismark_methXtract,nfcore/methylseq:1.6.1,1.6533333698908488,2,27556795.733333333333,47604258.133333333333,2038871.533333333333,1067312.4,2931.0666666666666667,3193.2666666666666667,11137.933333333333,9
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,bismark_methXtract,nfcore/methylseq:1.6.1,1.6266666968663535,2,27428727.466666666667,47614361.6,2035858.8,1072226.4,3468.4,3194.4666666666666667,11141.133333333333,10
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,bismark_methXtract,nfcore/methylseq:1.6.1,1.7400000095367432,2,27700155.733333333333,47624465.066666666667,2035863.333333333333,1067857.933333333333,3191.5333333333333333,3193.4,11156.133333333333,11
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,bismark_methXtract,nfcore/methylseq:1.6.1,1.706666684150696,2,27738112,47617092.266666666667,2035591.733333333333,1069768.8,3086.9333333333333333,3193.4,11158.466666666667,12
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,bismark_methXtract,nfcore/methylseq:1.6.1,1.7933333237965903,2,27801190.4,47633203.2,2036237.8,1068405.466666666667,3148.4666666666666667,3193.5333333333333333,11161.4,13
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,bismark_methXtract,nfcore/methylseq:1.6.1,1.8,2,27727189.333333333333,47622553.6,2036128.8,1070317.333333333333,3130.5333333333333333,3194,11162.133333333333,14
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,bismark_methXtract,nfcore/methylseq:1.6.1,1.806666644414266,2,27725550.933333333333,47619822.933333333333,2035313.8,1069769.8,3227.1333333333333333,3192.9333333333333333,11164.4,15
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,bismark_methXtract,nfcore/methylseq:1.6.1,1.80666663646698,2,27384490.666666666667,47620915.2,2035187.266666666667,1062669.866666666667,3094.0666666666666667,3191.6666666666666667,11171.266666666667,16
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,bismark_methXtract,nfcore/methylseq:1.6.1,1.8199999650319418,2,27444019.2,47614088.533333333333,2035184.933333333333,1064307.666666666667,3055.3333333333333333,3192.0666666666666667,11172.133333333333,17
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,bismark_methXtract,nfcore/methylseq:1.6.1,1.8333333333333333,2,27323050.666666666667,47629926.4,2035316.866666666667,1065673.8,2975.3333333333333333,3192.8666666666666667,11172.8,18
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,bismark_methXtract,nfcore/methylseq:1.6.1,2.393333387374878,2,27688686.933333333333,47593608.533333333333,2039983.866666666667,1074414.533333333333,2756.4,3195,11211.866666666667,19
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,bismark_methXtract,nfcore/methylseq:1.6.1,2.2799999713897705,2,27612501.333333333333,47610538.666666666667,2039006.8,1090248.266666666667,3040.7333333333333333,3194.5333333333333333,11219.6,20
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,bismark_methXtract,nfcore/methylseq:1.6.1,2.2866666475931803,2,27595844.266666666667,47604531.2,2038732.933333333333,1079598.8,2999.4666666666666667,3193.8,11220.6,21
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,bismark_methXtract,nfcore/methylseq:1.6.1,2.6199999809265138,2,27845154.133333333333,47618184.533333333333,2038598.066666666667,1077417.666666666667,2869.8666666666666667,3195.1333333333333333,11220.866666666667,22
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,bismark_methXtract,nfcore/methylseq:1.6.1,2.5866666475931805,2,27814843.733333333333,47616819.2,2038597.4,1079327.533333333333,2845.1333333333333333,3194.3333333333333333,11224.733333333333,23
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,bismark_methXtract,nfcore/methylseq:1.6.1,2.6133333365122478,2,27922432,47599069.866666666667,2039133.933333333333,1079055.066666666667,2792.2,3195.0666666666666667,11226,24
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,bismark_methXtract,nfcore/methylseq:1.6.1,2.619999965031942,2,27365922.133333333333,46431436.8,2039693.133333333333,1077417.266666666667,2909.7333333333333333,3194.8,11230.533333333333,25
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,bismark_methXtract,nfcore/methylseq:1.6.1,2.440000057220459,2,27395140.266666666667,47617092.266666666667,2040350.666666666667,1083423.733333333333,2756.0666666666666667,3194.8666666666666667,11231.8,26
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,bismark_methXtract,nfcore/methylseq:1.6.1,2.5133333524068195,2,27557341.866666666667,47627195.733333333333,2038185.133333333333,1075231.733333333333,2741.0666666666666667,3194.7333333333333333,11233.2,27
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,bismark_report,nfcore/methylseq:1.6.1,13.019999885559082,1,28979473.066666666667,39288832,3532689.266666666667,3152677.933333333333,584,414,1161.0666666666666667,1
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,bismark_report,nfcore/methylseq:1.6.1,13.279999987284343,1,36636262.4,48917981.866666666667,3532420.6,3152676.133333333333,584,414,1162.2666666666666667,2
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,bismark_report,nfcore/methylseq:1.6.1,16.99333356221517,1,39100416,51788185.6,3532671.733333333333,3152676.133333333333,584,414,1230.6666666666666667,3
193,2,18,1,6,1,2,2,2,2,3,5,1,17,2,2,6,5,6,6,5,6,6,7,6,6,5,2,5,5,bismark_report,nfcore/methylseq:1.6.1,17.38666674296061,1,41355946.666666666667,53657053.866666666667,3532672.2,3152675.933333333333,584,414,1231.5333333333333333,4
172,11,11,1,6,1,2,2,2,2,10,18,1,17,11,7,4,3,4,4,4,4,5,5,4,4,13,10,13,13,bismark_report,nfcore/methylseq:1.6.1,17.393333435058594,1,50654412.8,65384174.933333333333,3532409.8,3152674.733333333333,584,414,1240.9333333333333333,5
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,bismark_report,nfcore/methylseq:1.6.1,17.106666564941406,1,59801053.866666666667,77119761.066666666667,3532277.2,3152673.733333333333,584,414,1247.8666666666666667,6
185,9,11,1,6,1,2,2,2,2,19,7,1,1,8,19,17,17,17,17,17,17,17,17,17,18,22,23,22,22,bismark_report,nfcore/methylseq:1.6.1,17.480000050862632,1,36060637.866666666667,48248422.4,3532684.133333333333,3152676.933333333333,584,414,1255.7333333333333333,7
170,10,11,1,6,1,2,2,2,2,27,16,1,1,5,18,15,16,16,16,16,16,15,15,16,17,16,16,16,16,bismark_report,nfcore/methylseq:1.6.1,16.986666615804037,1,35760537.6,47202304,3532694.2,3152677.933333333333,584,414,1266,8
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,bismark_report,nfcore/methylseq:1.6.1,18.406666437784832,1,58340693.333333333333,75524778.666666666667,3532678.333333333333,3152677.133333333333,584,414,1274.2666666666666667,9
192,12,18,1,6,1,2,2,2,2,26,19,1,1,12,9,7,9,8,9,10,10,9,8,8,7,14,11,14,14,bismark_report,nfcore/methylseq:1.6.1,19.206666692097983,1,86440891.733333333333,109450308.26666667,3532421.6,3152676.133333333333,584,414,1276.2666666666666667,10
169,18,11,1,6,1,2,2,2,2,22,15,1,19,18,24,14,15,15,15,15,15,14,16,15,16,17,18,18,17,bismark_report,nfcore/methylseq:1.6.1,17.620000076293945,1,48877294.933333333333,63846263.466666666667,3532422.333333333333,3152676.533333333333,584,414,1281.1333333333333333,11
168,26,4,1,6,1,2,2,2,2,23,11,1,1,26,27,19,19,19,19,18,18,19,19,19,20,20,19,19,19,bismark_report,nfcore/methylseq:1.6.1,18.359999974568684,1,83765657.6,106432921.6,3532284.2,3152674.533333333333,584,414,1285.2666666666666667,12
167,7,11,1,21,1,2,2,2,2,8,21,1,1,7,6,11,8,10,7,7,5,10,10,13,8,2,8,3,2,bismark_report,nfcore/methylseq:1.6.1,20.246666590372723,1,50905088,65919658.666666666667,3532678.733333333333,3152676.933333333333,584,414,1290,13
187,5,25,1,6,1,2,2,2,2,18,2,1,22,4,4,3,4,3,3,3,3,3,3,3,3,1,7,1,1,bismark_report,nfcore/methylseq:1.6.1,20.00666681925456,1,45481984,59326190.933333333333,3532690.933333333333,3152675.533333333333,584,414,1293.5333333333333333,14
186,15,4,1,4,1,2,2,2,2,25,24,1,24,14,11,5,6,5,5,6,7,4,4,5,5,10,15,10,10,bismark_report,nfcore/methylseq:1.6.1,20.339999771118165,1,74662434.133333333333,95161548.8,3532419.4,3152674.933333333333,584,414,1309.8,15
184,20,18,1,21,1,2,2,2,2,17,7,1,1,17,23,21,21,21,22,22,22,22,23,21,22,19,21,20,20,bismark_report,nfcore/methylseq:1.6.1,18.593333307902018,1,90908262.4,115082308.26666667,3532420.8,3152676.333333333333,584,414,1311.2666666666666667,16
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,bismark_report,nfcore/methylseq:1.6.1,19.826666768391927,1,53653504,69551445.333333333333,3532413.2,3152674.933333333333,584,414,1315.0666666666666667,17
182,6,11,1,6,1,2,2,2,2,5,6,1,26,6,5,8,7,7,8,8,8,7,6,9,10,3,6,2,3,bismark_report,nfcore/methylseq:1.6.1,20.159999974568684,1,42870647.466666666667,55798169.6,3532683.333333333333,3152677.333333333333,584,414,1319.8,18
181,17,18,1,21,1,2,2,2,2,15,22,1,26,16,13,16,14,14,14,14,13,16,14,14,14,11,13,11,11,bismark_report,nfcore/methylseq:1.6.1,20.98666674296061,1,66126916.266666666667,84564923.733333333333,3532414.4,3152675.933333333333,584,414,1326.9333333333333333,19
166,16,18,1,6,1,2,2,2,2,9,26,1,25,15,14,13,11,13,12,11,11,13,12,12,13,12,14,12,12,bismark_report,nfcore/methylseq:1.6.1,20.959999974568685,1,70991052.8,91524300.8,3532417.533333333333,3152675.933333333333,584,414,1334.6666666666666667,20
165,24,4,1,6,1,2,2,2,2,7,7,1,1,25,22,26,26,25,25,24,25,25,25,26,26,26,26,26,26,bismark_report,nfcore/methylseq:1.6.1,20.80666669209798,1,83548569.6,106638540.8,3532285.666666666667,3152675.133333333333,584,414,1336.4,21
191,22,11,1,21,1,2,2,2,2,16,23,1,21,22,17,23,23,23,23,23,23,23,22,23,23,24,25,24,24,bismark_report,nfcore/methylseq:1.6.1,19.466666412353515,1,116130884.26666667,146918058.66666667,3532285.533333333333,3152674.533333333333,584,414,1337.3333333333333333,22
190,8,1,25,3,27,1,1,1,1,1,1,1,1,10,12,18,18,18,18,19,20,18,18,18,15,9,9,9,9,bismark_report,nfcore/methylseq:1.6.1,21.179999923706056,1,36806929.066666666667,48573917.866666666667,3533807.733333333333,3152678.533333333333,584,414,1341.8666666666666667,23
183,25,25,1,27,1,2,2,2,2,20,14,1,16,24,26,20,20,20,20,20,19,20,21,20,19,21,22,21,21,bismark_report,nfcore/methylseq:1.6.1,19.35333340962728,1,141496320,176785544.53333333,3532283.466666666667,3152674.533333333333,584,414,1347.4666666666666667,24
189,19,1,25,1,26,26,26,26,26,21,7,1,1,20,20,24,24,26,26,26,26,26,26,24,24,18,20,17,18,bismark_report,nfcore/methylseq:1.6.1,22.793333307902017,1,55895927.466666666667,72098338.133333333333,3533516.933333333333,3152677.533333333333,584,414,1395.8,25
180,23,18,1,6,1,2,2,2,2,11,20,1,20,23,21,25,25,24,24,25,24,24,24,25,25,25,27,25,25,bismark_report,nfcore/methylseq:1.6.1,22.56000010172526,1,109426551.46666667,137879825.06666667,3532287.933333333333,3152675.733333333333,584,414,1403.2666666666666667,26
188,27,1,25,1,25,27,27,27,27,6,11,1,1,27,25,27,27,27,27,27,27,27,27,27,27,27,17,27,27,bismark_report,nfcore/methylseq:1.6.1,24.733333333333334,1,115767159.46666667,145868390.4,3533355.333333333333,3152676.533333333333,584,414,1501.4,27
178,13,4,1,21,1,2,2,2,2,2,3,1,1,19,16,2,1,2,2,2,1,2,1,2,2,7,5,7,7,BuildDict,nfcore/sarek:2.7.1,167.31999816894532,2,164200448,8864708198.4,33111453,655926.4,16684.4,210,2064.6,1
173,1,18,1,21,1,2,2,2,2,14,27,1,1,1,1,9,10,9,10,9,9,8,11,7,9,4,1,4,4,BuildDict,nfcore/sarek:2.7.1,158.10000305175782,2,245932032,8873841459.2,33111300.4,655926,16684.6,210,2369.8,2
171,21,4,1,6,1,2,2,2,2,12,11,1,1,21,15,22,22,22,21,21,21,21,20,22,21,23,24,23,23,BuildDict,nfcore/sarek:2.7.1,159.05999755859375,2,208565862.4,8868906598.4,33111312.2,655924,16685,210,2383.6,3
176,4,4,1,6,1,2,2,2,2,13,17,1,15,3,3,12,13,12,13,13,14,12,13,11,12,6,3,6,6,BuildDict,nfcore/sarek:2.7.1,153.86000366210936,2,193832550.4,8868132454.4,33111300.2,655927,16686.4,210,2398,4
179,3,25,1,4,1,2,2,2,2,4,4,1,1,9,8,1,2,1,1,1,2,1,2,1,1,8,4,8,8,BuildDict,nfcore/sarek:2.7.1,158.1199981689453,2,195078553.6,8896747110.4,33111729.6,655927.8,16685.6,210,2441.4,5
175,14,4,1,6,1,2,2,2,2,24,25,1,23,13,10,10,12,11,11,12,12,11,9,10,11,15,12,15,15,BuildDict,nfcore/sarek:2.7.1,155.71999816894532,2,263410483.2,8890332774.4,33112735.6,655925.2,16688.2,210,2556.4,6
