wfName,nodeName,taskName,realtime
nfcore/viralrecon:2.1,r5.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,6222.4
nfcore/viralrecon:2.1,m5.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,6292.6
nfcore/viralrecon:2.1,r5a.large,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,6502.2
nfcore/viralrecon:2.1,m5a.large,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,6507.2
nfcore/viralrecon:2.1,m5a.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,7183.6
nfcore/viralrecon:2.1,r5a.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,7237.6
nfcore/viralrecon:2.1,i3.large,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,7296.0
nfcore/viralrecon:2.1,m5a.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,7706.6
nfcore/viralrecon:2.1,r5a.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,7897.6
nfcore/viralrecon:2.1,i3.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,8069.0
nfcore/viralrecon:2.1,i3.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:ASSEMBLY_QC:QUAST,8085.8
nfcore/viralrecon:2.1,c5a.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,97200.0
nfcore/viralrecon:2.1,c5.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,100133.33333333333
nfcore/viralrecon:2.1,c5a.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,101133.33333333333
nfcore/viralrecon:2.1,m5zn.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,104200.0
nfcore/viralrecon:2.1,m5zn.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,109000.0
nfcore/viralrecon:2.1,m5zn.large,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,109466.66666666667
nfcore/viralrecon:2.1,c5.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,113000.0
nfcore/viralrecon:2.1,z1d.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,115800.0
nfcore/viralrecon:2.1,z1d.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,120866.66666666667
nfcore/viralrecon:2.1,z1d.large,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,125200.0
nfcore/viralrecon:2.1,d3.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,143333.33333333334
nfcore/viralrecon:2.1,d3.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,144200.0
nfcore/viralrecon:2.1,r5.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,145400.0
nfcore/viralrecon:2.1,m5.2xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,147266.66666666666
nfcore/viralrecon:2.1,m5.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,150600.0
nfcore/viralrecon:2.1,r5.xlarge,NFCORE_VIRALRECON:ILLUMINA:ASSEMBLY_UNICYCLER:UNICYCLER,151200.0
