task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
83	9b/d6c11e	1604056	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_36)	COMPLETED	0	2023-06-16 15:28:41.289	12.2s	11s	247.1%	1.1 GB	4.3 GB	159.8 MB	4 MB
85	88/a4c635	1606687	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_37)	COMPLETED	0	2023-06-16 15:28:53.486	8.2s	8s	415.8%	1.8 GB	2.4 GB	177.9 MB	80.4 MB
155	2a/1ab48f	1605849	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_12)	COMPLETED	0	2023-06-16 15:28:50.873	11.1s	9s	237.3%	867.8 MB	4.3 GB	97.7 MB	4 MB
86	36/16df03	1606199	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_37)	COMPLETED	0	2023-06-16 15:28:51.704	12.2s	10s	225.1%	1.1 GB	4.3 GB	151.2 MB	4 MB
90	36/74fbcd	1608243	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_38)	COMPLETED	0	2023-06-16 15:29:01.696	8.6s	8s	424.4%	1.8 GB	2.4 GB	189.5 MB	87.6 MB
158	69/cedd41	1608904	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_29)	COMPLETED	0	2023-06-16 15:29:03.864	10.1s	8s	259.9%	718.4 MB	4.3 GB	94.2 MB	4 MB
89	e6/c3ac10	1608364	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_38)	COMPLETED	0	2023-06-16 15:29:02.008	13.2s	11s	225.6%	1.1 GB	4.4 GB	162.7 MB	4 MB
97	df/ba927f	1610902	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_40)	COMPLETED	0	2023-06-16 15:29:13.986	7.8s	7s	409.0%	1.8 GB	2.4 GB	167.4 MB	68.2 MB
98	4a/2a896b	1610105	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_40)	COMPLETED	0	2023-06-16 15:29:10.344	12s	11s	247.7%	894.9 MB	4.3 GB	140.7 MB	4 MB
99	e4/996a4a	1611171	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_41)	COMPLETED	0	2023-06-16 15:29:15.237	13.1s	12s	232.1%	1 GB	4.3 GB	163.7 MB	4 MB
100	af/c31e61	1612503	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_41)	COMPLETED	0	2023-06-16 15:29:21.765	8.7s	8s	426.3%	1.8 GB	2.4 GB	190.5 MB	90.5 MB
101	e7/3eb037	1612731	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_42)	COMPLETED	0	2023-06-16 15:29:22.379	12.1s	11s	234.8%	1.1 GB	4.3 GB	140.4 MB	4 MB
102	a0/cae4fa	1613753	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_42)	COMPLETED	0	2023-06-16 15:29:28.321	7.9s	7s	403.9%	1.8 GB	2.5 GB	167.2 MB	75.3 MB
161	83/52aa8f	1614259	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_09)	COMPLETED	0	2023-06-16 15:29:30.442	10.1s	9s	237.8%	1.1 GB	4.3 GB	77.6 MB	4.1 MB
104	e5/242641	1615076	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_43)	COMPLETED	0	2023-06-16 15:29:34.527	8.3s	8s	421.3%	1.8 GB	2.5 GB	184.9 MB	86 MB
103	3c/a09705	1615523	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_43)	COMPLETED	0	2023-06-16 15:29:36.207	13.1s	12s	224.0%	1.1 GB	4.4 GB	158.1 MB	4 MB
164	64/d2fa28	1616342	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_05)	COMPLETED	0	2023-06-16 15:29:40.517	11.1s	10s	232.3%	842.6 MB	4.4 GB	101 MB	4 MB
105	bd/ce98c3	1616939	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_44)	COMPLETED	0	2023-06-16 15:29:42.867	13s	11s	230.7%	1.1 GB	4.3 GB	148.1 MB	4 MB
106	9e/570171	1618075	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_44)	COMPLETED	0	2023-06-16 15:29:49.322	7.9s	7s	413.0%	1.8 GB	2.5 GB	174.9 MB	76.7 MB
167	80/286def	1618681	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_13)	COMPLETED	0	2023-06-16 15:29:51.657	6.1s	5s	262.3%	314.7 MB	4.4 GB	24.4 MB	4.3 MB
107	31/f4e270	1619843	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_45)	COMPLETED	0	2023-06-16 15:29:57.237	7.3s	7s	390.3%	1.8 GB	2.5 GB	163.6 MB	69.1 MB
108	b8/2e080d	1619452	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_45)	COMPLETED	0	2023-06-16 15:29:55.924	11.1s	9s	233.9%	930.4 MB	4.4 GB	132.9 MB	4 MB
170	96/c169a8	1620104	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_32)	COMPLETED	0	2023-06-16 15:29:57.809	11.1s	9s	239.7%	830.5 MB	4.3 GB	103.2 MB	4 MB
110	79/ef6e3a	1621388	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_46)	COMPLETED	0	2023-06-16 15:30:04.526	11.3s	10s	245.1%	1.1 GB	4.3 GB	139.2 MB	4 MB
109	f7/5d6e85	1621947	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_46)	COMPLETED	0	2023-06-16 15:30:06.994	10s	9s	319.1%	1.8 GB	2.5 GB	165.8 MB	69 MB
112	e4/f54dd8	1622353	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_47)	COMPLETED	0	2023-06-16 15:30:08.895	12.1s	10s	248.4%	946.8 MB	4.3 GB	131.8 MB	4 MB
173	56/7dff13	1623939	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_14)	COMPLETED	0	2023-06-16 15:30:17.018	6.1s	4s	288.3%	474.1 MB	4.3 GB	43 MB	4.1 MB
111	5b/bbfa18	1623658	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_47)	COMPLETED	0	2023-06-16 15:30:15.784	7.4s	6s	393.4%	1.8 GB	2.4 GB	158.6 MB	68.1 MB
113	83/dbdca0	1624808	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTP (SAMPLE_48)	COMPLETED	0	2023-06-16 15:30:20.979	6.5s	6s	365.9%	1.7 GB	2.3 GB	152.8 MB	51.2 MB
176	4c/cbe9e5	1625338	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_20)	COMPLETED	0	2023-06-16 15:30:23.231	9.2s	8s	239.7%	689.4 MB	4.3 GB	67.4 MB	4.1 MB
114	82/38bef9	1625279	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_RAW (SAMPLE_48)	COMPLETED	0	2023-06-16 15:30:23.081	10.3s	9s	232.1%	944.2 MB	4.4 GB	122.3 MB	4.1 MB
179	bf/1e1e90	1626290	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_10)	COMPLETED	0	2023-06-16 15:30:27.480	10.1s	9s	228.9%	1 GB	4.3 GB	97.2 MB	4 MB
182	94/7c46b3	1627299	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_28)	COMPLETED	0	2023-06-16 15:30:32.429	10.2s	9s	232.2%	775.1 MB	4.4 GB	97.5 MB	4 MB
188	a9/d7e456	1628405	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_23)	COMPLETED	0	2023-06-16 15:30:37.573	5.1s	4s	298.8%	332.8 MB	4.4 GB	33.3 MB	4.2 MB
185	bb/e6b0e2	1627583	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_04)	COMPLETED	0	2023-06-16 15:30:33.399	10.1s	9s	237.0%	926.6 MB	4.3 GB	92.3 MB	4 MB
194	07/2cc4a1	1629467	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_02)	COMPLETED	0	2023-06-16 15:30:42.661	10.2s	9s	228.5%	893 MB	4.3 GB	102.8 MB	4 MB
191	41/f9c60d	1629422	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_30)	COMPLETED	0	2023-06-16 15:30:42.624	10.3s	9s	254.7%	781.9 MB	4.3 GB	102.7 MB	4 MB
197	87/865ef9	1629866	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_25)	COMPLETED	0	2023-06-16 15:30:43.539	10.2s	9s	245.8%	779.3 MB	4.3 GB	102.1 MB	4 MB
203	36/37595a	1631605	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_33)	COMPLETED	0	2023-06-16 15:30:52.884	9.1s	7s	251.3%	787 MB	4.3 GB	91.4 MB	4 MB
206	e2/a7fa46	1631960	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_34)	COMPLETED	0	2023-06-16 15:30:53.719	10.1s	8s	227.0%	1.1 GB	4.3 GB	97.6 MB	4 MB
200	08/c1d88e	1631555	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_11)	COMPLETED	0	2023-06-16 15:30:52.820	12.2s	10s	229.2%	969.8 MB	4.3 GB	118.7 MB	4 MB
209	d5/a22bdc	1633449	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_39)	COMPLETED	0	2023-06-16 15:31:01.980	4s	2s	303.9%	286.2 MB	4.3 GB	22.5 MB	4.2 MB
212	27/5d652b	1634053	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_35)	COMPLETED	0	2023-06-16 15:31:03.853	9.2s	7s	247.9%	729.9 MB	4.3 GB	87.2 MB	4 MB
215	66/8e9b08	1634379	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_36)	COMPLETED	0	2023-06-16 15:31:04.981	11.2s	9s	237.1%	811.2 MB	4.4 GB	104.4 MB	4 MB
218	b6/6e6fcd	1634665	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_37)	COMPLETED	0	2023-06-16 15:31:05.978	10.2s	8s	235.8%	1.1 GB	4.3 GB	100.9 MB	4 MB
221	f6/f49b0c	1635966	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_38)	COMPLETED	0	2023-06-16 15:31:13.013	11.1s	9s	230.1%	1.1 GB	4.3 GB	108 MB	4 MB
224	e5/40a677	1636624	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_40)	COMPLETED	0	2023-06-16 15:31:16.153	10.2s	9s	250.5%	963.2 MB	4.3 GB	88.6 MB	4.1 MB
227	d6/623044	1636678	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_41)	COMPLETED	0	2023-06-16 15:31:16.222	11.1s	10s	243.4%	946.9 MB	4.3 GB	110.9 MB	4 MB
230	42/fd6b32	1638211	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_42)	COMPLETED	0	2023-06-16 15:31:24.073	10.2s	8s	242.1%	1.1 GB	4.3 GB	95.8 MB	4 MB
233	50/459018	1638813	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_43)	COMPLETED	0	2023-06-16 15:31:26.399	10.1s	9s	238.8%	1.1 GB	4.3 GB	106.4 MB	4 MB
236	58/8257c5	1639110	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_44)	COMPLETED	0	2023-06-16 15:31:27.340	10s	9s	251.4%	1.1 GB	4.3 GB	97.2 MB	4 MB
239	75/a68292	1640406	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_45)	COMPLETED	0	2023-06-16 15:31:34.260	9s	8s	235.9%	671.4 MB	4.3 GB	89.4 MB	4 MB
245	f6/627f88	1641210	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_47)	COMPLETED	0	2023-06-16 15:31:37.385	9.2s	8s	245.3%	1 GB	4.3 GB	88.5 MB	4 MB
242	7d/57f1ea	1640927	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_46)	COMPLETED	0	2023-06-16 15:31:36.515	10.2s	9s	258.3%	1.1 GB	4.3 GB	89.4 MB	4 MB
248	71/f825fe	1642346	NFCORE_VIRALRECON:ILLUMINA:FASTQ_TRIM_FASTP_FASTQC:FASTQC_TRIM (SAMPLE_48)	COMPLETED	0	2023-06-16 15:31:43.310	8.2s	7s	248.3%	882.2 MB	4.4 GB	71.8 MB	4.1 MB
82	df/687fc8	1642983	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_03)	COMPLETED	0	2023-06-16 15:31:46.697	24s	23s	1174.3%	137.8 MB	1.9 GB	663.7 MB	670.1 MB
251	3d/b1d7a6	1644864	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE_03)	COMPLETED	0	2023-06-16 15:32:10.756	2.8s	2s	549.4%	593.2 MB	5.6 GB	95.4 MB	49.8 MB
252	8d/1c7f02	1645668	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE_03)	COMPLETED	0	2023-06-16 15:32:14.581	1.1s	1s	153.4%	6.6 MB	220.8 MB	49.9 MB	5 KB
88	26/70caad	1644859	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_16)	COMPLETED	0	2023-06-16 15:32:10.749	26.4s	25s	1177.7%	137.9 MB	1.9 GB	718.5 MB	728 MB
253	48/c0adf9	1646984	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE_16)	COMPLETED	0	2023-06-16 15:32:37.154	2.9s	2s	544.3%	655.3 MB	5.6 GB	106.1 MB	55.1 MB
254	7a/f375e5	1647875	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE_16)	COMPLETED	0	2023-06-16 15:32:41.091	1.3s	1s	152.3%	6.6 MB	220.8 MB	55.2 MB	5.1 KB
94	9b/74f471	1646981	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_31)	COMPLETED	0	2023-06-16 15:32:37.149	5.4s	5s	1131.7%	133.8 MB	1.8 GB	298 MB	248.4 MB
255	a7/7a9a12	1648510	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE_31)	COMPLETED	0	2023-06-16 15:32:43.588	779ms	1s	422.8%	39.6 MB	5 GB	4.8 MB	3.6 MB
256	05/de47b5	1648971	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE_31)	COMPLETED	0	2023-06-16 15:32:45.372	680ms	0ms	141.0%	6.7 MB	220.8 MB	3.7 MB	5 KB
96	44/d5e414	1648282	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_17)	COMPLETED	0	2023-06-16 15:32:42.579	24.3s	24s	1173.5%	137.4 MB	1.9 GB	690.1 MB	694.5 MB
257	5a/bf3571	1650571	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE_17)	COMPLETED	0	2023-06-16 15:33:07.921	2.6s	2s	550.1%	604.6 MB	5.6 GB	95.1 MB	50.1 MB
258	6b/f82311	1651185	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE_17)	COMPLETED	0	2023-06-16 15:33:11.522	1.2s	1s	160.3%	6.5 MB	220.8 MB	50.2 MB	5 KB
116	66/8ee917	1650333	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_07)	COMPLETED	0	2023-06-16 15:33:06.914	27.8s	27s	1176.6%	137.6 MB	1.9 GB	765.1 MB	775.9 MB
259	2e/5ecb4f	1652556	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE_07)	COMPLETED	0	2023-06-16 15:33:34.689	3s	2s	546.0%	698.3 MB	5.6 GB	113.4 MB	59 MB
260	cb/306690	1653462	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE_07)	COMPLETED	0	2023-06-16 15:33:38.732	1.4s	0ms	149.5%	6.6 MB	220.8 MB	59.1 MB	5.1 KB
118	dc/baf9c9	1652551	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_01)	COMPLETED	0	2023-06-16 15:33:34.683	5.6s	4s	1138.2%	133.5 MB	1.7 GB	361.6 MB	293.1 MB
261	d9/1c1578	1653870	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_SORT (SAMPLE_01)	COMPLETED	0	2023-06-16 15:33:40.276	964ms	0ms	257.7%	17.9 MB	5.6 GB	1009.6 KB	773.4 KB
262	54/3aed28	1654381	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BAM_SORT_STATS_SAMTOOLS:SAMTOOLS_INDEX (SAMPLE_01)	COMPLETED	0	2023-06-16 15:33:42.247	654ms	0ms	121.5%	3.1 MB	5.4 MB	880.8 KB	5 KB
121	48/6d3e43	1653865	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_31)	COMPLETED	0	2023-06-16 15:33:40.270	7.4s	7s	427.6%	4.1 GB	5.3 GB	4.3 GB	315.3 MB
122	c6/83af74	1655128	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_17)	COMPLETED	0	2023-06-16 15:33:47.673	9.6s	9s	584.6%	4.1 GB	5.1 GB	4.7 GB	595.1 MB
123	5f/c8b00a	1658301	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_07)	COMPLETED	0	2023-06-16 15:33:57.309	10.4s	10s	616.8%	4.2 GB	5.2 GB	4.8 GB	653.5 MB
120	58/fe493a	1660487	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_16)	COMPLETED	0	2023-06-16 15:34:07.696	9.8s	9s	604.8%	4.2 GB	5.1 GB	4.8 GB	613.5 MB
263	d5/c7a6a1	1655133	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_31)	COMPLETED	0	2023-06-16 15:33:47.678	31.5s	30s	548.4%	328.5 MB	1.9 GB	405.3 MB	404.3 MB
124	cb/43c100	1662036	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_01)	COMPLETED	0	2023-06-16 15:34:17.465	7.2s	7s	598.9%	4.1 GB	4.9 GB	4.4 GB	406 MB
119	3f/1ffed4	1664193	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_03)	COMPLETED	0	2023-06-16 15:34:24.711	9.2s	8s	593.2%	4.1 GB	4.9 GB	4.7 GB	568.7 MB
127	38/ee4250	1666846	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_22)	COMPLETED	0	2023-06-16 15:34:33.931	4.7s	4s	480.2%	4.1 GB	4.9 GB	4.2 GB	212.3 MB
126	3e/28a44c	1667672	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_22)	COMPLETED	0	2023-06-16 15:34:38.600	3.6s	3s	1108.7%	133.9 MB	1.8 GB	201 MB	164.5 MB
130	54/9d76b0	1668128	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_15)	COMPLETED	0	2023-06-16 15:34:42.186	9.2s	9s	599.2%	4.1 GB	4.9 GB	4.7 GB	553.8 MB
129	ce/a986ed	1669617	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_15)	COMPLETED	0	2023-06-16 15:34:51.342	24.6s	24s	1178.0%	137.5 MB	1.9 GB	647.1 MB	653.7 MB
132	0a/5d4f9a	1672641	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_24)	COMPLETED	0	2023-06-16 15:35:15.927	15s	14s	1164.4%	137.7 MB	1.9 GB	384.9 MB	386.3 MB
133	ec/776e3f	1674871	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_24)	COMPLETED	0	2023-06-16 15:35:30.935	6.5s	6s	557.9%	4.2 GB	4.9 GB	4.3 GB	325.4 MB
136	eb/8bf8de	1675867	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_26)	COMPLETED	0	2023-06-16 15:35:37.414	5.4s	5s	517.5%	4.1 GB	5 GB	4.2 GB	261.4 MB
135	28/2a9d5b	1676795	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_26)	COMPLETED	0	2023-06-16 15:35:42.784	4s	3s	1115.7%	133.6 MB	1.8 GB	240.1 MB	196 MB
264	15/f96c5a	1662386	NFCORE_VIRALRECON:ILLUMINA:CUTADAPT (SAMPLE_17)	COMPLETED	0	2023-06-16 15:34:19.177	1m 48s	1m 47s	575.7%	350.2 MB	1.8 GB	1.4 GB	1.4 GB
138	74/86760f	1677698	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_18)	COMPLETED	0	2023-06-16 15:35:46.786	25.3s	24s	1178.6%	137.4 MB	1.9 GB	666.9 MB	675.1 MB
139	36/0efc19	1681546	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_18)	COMPLETED	0	2023-06-16 15:36:12.132	9.4s	9s	601.4%	4.2 GB	4.9 GB	4.7 GB	569 MB
142	c0/252928	1684489	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_19)	COMPLETED	0	2023-06-16 15:36:21.572	6.8s	7s	1150.1%	134.5 MB	1.7 GB	333 MB	287.3 MB
141	88/8383c0	1685623	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_19)	COMPLETED	0	2023-06-16 15:36:28.362	6.2s	6s	549.7%	4.1 GB	5.1 GB	4.3 GB	342.5 MB
144	54/567df2	1686612	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_27)	COMPLETED	0	2023-06-16 15:36:34.585	5.3s	5s	510.1%	4.1 GB	4.9 GB	4.2 GB	255.6 MB
145	11/ca092a	1687497	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_27)	COMPLETED	0	2023-06-16 15:36:39.868	4.2s	3s	1118.9%	134.1 MB	1.7 GB	240.3 MB	198.5 MB
147	82/5602c8	1688411	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_21)	COMPLETED	0	2023-06-16 15:36:44.106	3.6s	3s	382.7%	4.1 GB	4.9 GB	4 GB	121 MB
148	a8/7d29de	1689175	NFCORE_VIRALRECON:ILLUMINA:FASTQ_ALIGN_BOWTIE2:BOWTIE2_ALIGN (SAMPLE_21)	COMPLETED	0	2023-06-16 15:36:47.751	2.5s	1s	1063.5%	133.6 MB	1.7 GB	119.2 MB	95.8 MB
150	e7/2e8d6e	1689577	NFCORE_VIRALRECON:ILLUMINA:KRAKEN2_KRAKEN2 (SAMPLE_06)	COMPLETED	0	2023-06-16 15:36:50.302	9.1s	9s	597.6%	4.2 GB	5.1 GB	4.7 GB	550.6 MB
